#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Event/decision/modifier definitions;;;;;;;;;;;;;x
###### Druidic rebirth;;;;;;;;;;;;;x
reinstate_celtic_rites;Reinstate Druidic Rite;;;;;;;;;;;;;x
reinstate_celtic_rites_desc;With the help of our court wizard, we could reinstate much of the old Druidic ways.;;;;;;;;;;;;;x
invite_bard_to_court;Invite a Bard to Court;;;;;;;;;;;;;x
invite_bard_to_court_desc;We could patronize one of the many bards wondering the realms and have them serve in our court.;;;;;;;;;;;;;x
celtic_ways;Druidic Rites;;;;;;;;;;;;;x
celtic_ways_desc;This character has taken up ancient Druidic traditions.;;;;;;;;;;;;;x
EVTDESCancrel.0000;A faint whisper draws your attention and you find a haggard old man in a dark corner of your castle. Before you have a chance to throw him out, he explains that he is a wizard. He claims to be powerful in the ways of the old gods, and he has come to offer you his services.;;;;;;;;;;;;;x
EVTOPTAancrel.0000;A man should keep eyes on all matters.;;;;;;;;;;;;;x
EVTOPTBancrel.0000;Strange man, begone!;;;;;;;;;;;;;x
begone_sorcerer;You send the pagan away.;Vous faites sortir cette mis�rable cr�ature.;Ihr schickt die elende Kreatur fort.;;Echas a la criatura miserable.;;;;;;;;;x
EVTDESCancrel.0036;Distant screaming can be heard as the druids drag your mother, [From.GetTitledFirstName], from her dungeon. They bring her to the grove and as they place her before the sacrificial pit, she looks at you with pleading eyes. W-why would you do this to your own mother?;On entend des cris lointains alors que des gardes tra�nent votre m�re, [From.GetTitledFirstName], hors du cachot. Ils la conduisent au temple et lorsqu'ils lui passent la corde au cou, elle vous regarde en sanglotant. 'P-pourquoi faites-vous cela � votre propre m�re ?';Schon von fern erschallt ihr Wehklagen, als die Wachen Eure Mutter, [From.GetTitledFirstName], aus Eurem Verlies zerren. Sie eskortieren sie zum Tempel, und als sie die Schlinge um ihren Hals legen, blickt sie Euch aus flehenden Augen an. "W-Warum nur tut Ihr dies Eurer eigenen Mutter an?";;Se oyen gritos en la distancia cuando tus guardias arrastran a tu madre, [From.GetTitledFirstName], desde su mazmorra. La traen al templo, y mientras le ponen la soga al cuello, ella te mira con ojos de s�plica. �"Por-por qu� le haces esto a tu propia madre?";;;;;;;;;x
EVTOPTAancrel.0036;Because I can.;Parce que je le peux.;Weil ich es kann.;;Porque puedo.;;;;;;;;;x
EVTOPTBancrel.0036;I... I wouldn't...;Je... Je ne veux pas...;Ich... ich kann nicht...;;Yo... Yo no lo har�a...;;;;;;;;;x
EVTDESCancrel.0037;The druids fetch your son, [From.GetTitledFirstName], from his dungeon and lead him to the grove. There he is layed down on the ground. Before the druid plunges his knife into him, your son looks at you with tearful eyes. Please don't, [Root.GetFatherMother]... please don't.;Les gardes vont chercher votre fils, [From.GetTitledFirstName], au cachot et l'escortent au temple. On lui passe la corde au cou et on la fixe sur une branche de ch�ne solide. Avant que vos gardes tirent sur la corde, votre fils vous regarde en larmes. 'S'il-vous-plait, [Root.GetFatherMother]... ne faites pas �a !';Die Wachen zerren Euren Sohn, [From.GetTitledFirstName], aus Eurem Verlies hin zum Tempel. Sie legen eine Schlinge um seinen Hals und das Seil wird �ber den stabilen Ast einer Eiche geworfen. Bevor Eure M�nner an dem Seil ziehen, blickt Euch Euer Sohn tr�nenverhangen an. "Bitte tut das nicht, [Root.GetFatherMother], bitte nicht.";;Los guardias van a buscar a tu hijo, [From.GetTitledFirstName], a su mazmorra y lo llevan al templo. All� le ponen la soga al cuello, y lanzan la cuerda a una robusta rama de un roble cercano. Antes de que tus hombres tiren de la cuerda, tu hijo te mira con ojos llorosos. "No por favor, [Root.GetFatherMother]..., no por favor.";;;;;;;;;x
EVTOPTAancrel.0037;Do it, men.;Soldats, allez-y.;Macht weiter, M�nner.;;Hacedlo, hombres.;;;;;;;;;x
EVTOPTBancrel.0037;I can't do this... not to my own boy...;Je ne peux pas faire �a... pas � mon propre fils...;Ich kann das nicht... nicht mein eigener Junge...;;No puedo hacerlo... no a mi chico...;;;;;;;;;x
EVTDESCancrel.0038;Your daughter, [From.GetTitledFirstName], is pulled from her dungeon and brought to the grove by the druids. As a druid slowly puts his hands around her neck, she looks at you with a desperate yet piercing glare. Is this really what you have been reduced to, [Root.GetFatherMother]? To do this... against your own daughter?;Les gardes sortent votre fille, [From.GetTitledFirstName], du cachot et la tra�nent au temple. Alors qu'ils lui passent la corde au cou, elle vous envoie un regard d�sesp�r� mais ac�r�. '�tes-vous donc vraiment descendu aussi bas, [Root.GetFatherMother] ? Faire �a... � votre propre fille ?';Eure Tochter, [From.GetTitledFirstName], wird aus Eurem Verlies gezerrt und von den Wachen zum Tempel gebracht. Als sie eine Schlinge um ihren Hals legen, blickt sie Euch verzweifelt und dennoch stechendem Blick an. "Ist dies wirklich alles, was noch von Euch �brig ist, [Root.GetFatherMother]? Eine solche Tat... gegen Eure eigene Tochter?";;Tu hija, [From.GetTitledFirstName], es sacada a empujones de su mazmorra y tra�da al templo por tus guardias. Mientras le ponen la soga al cuello, te mira con ojos desesperados y mirada penetrante."�Esto es a lo que te han reducido, [Root.GetFatherMother]? �Para hacer esto... contra tu propia hija?";;;;;;;;;x
EVTOPTAancrel.0038;You have left me with little choice.;Vous ne m'avez pas vraiment laiss� le choix.;Ihr lasst mir keine andere Wahl, mein Kind.;;No me has dejado mucha opci�n.;;;;;;;;;x
EVTOPTBancrel.0038;No, send her back... not to my girl...;Non, renvoyez-l�... je ne peux faire �a � ma fille...;Nein, bringt sie zur�ck... nicht mein kleines M�dchen...;;No, llev�osla... no a mi hija...;;;;;;;;;x
EVTDESCancrel.0039;[From.GetTitledFirstName] is brought from your dungeons by the druids and placed near the well in front of the grove. As they start plunging [From.GetHerHim] in the cold water, [From.GetFirstName] cries out to you. Don't do this, [Root.GetFirstName]! We are family and of the same blood!;Les gardes tra�nent [From.GetTitledFirstName] depuis les cachots jusqu'� la potence � l'ext�rieur du temple. Lorsqu'ils lui passent la corde au cou, [From.GetFirstName] hurle � votre attention. 'Ne faites pas �a, [Root.GetFirstName] ! Nous sommes de la m�me famille, nous sommes du m�me sang !';[From.GetTitledFirstName] wird von den Wachen aus Eurem Verlies zum Galgen vor dem Tempel gebracht. Als sie die Schlinge um [From.GetHerHis] Hals legen, ruft [From.GetFirstName] flehentlich zu Euch. 'Tut dies nicht, [Root.GetFirstName]! Wir sind eine Familie und von gleichem Blute!';;Los guardias llevan a [From.GetTitledFirstName] desde tus mazmorras hasta la horca enfrente del templo. Mientras le ponen la soga alrededor de [From.GetHerHis] cuello, [From.GetFirstName] te grita. "�No lo hagas, [Root.GetFirstName]! �Somos familia de la misma sangre!";;;;;;;;;x
EVTOPTAancrel.0039;Yes, and that only proves my devotion to Manawydan.;Oui, et cela prouve mon grand d�vouement envers Odin.;Ja, und dies beweist meine Hingabe zu Odin.;;S�, y eso s�lo prueba mi devoci�n a Od�n.;;;;;;;;;x
EVTOPTBancrel.0039;It is true... [From.GetSheHe] is kin.;C'est vrai... [From.GetSheHe] est de ma famille.;Es ist wahr... [From.GetSheHe] geh�rt zur Verwandtschaft.;;Es verdad... [From.GetSheHe] es pariente.;;;;;;;;;x
EVTDESCancrel.0040;Your spouse, [From.GetTitledFirstName], is dragged in the middle of the grove as the druid readies his weapon. In a last desperate effort to save [From.GetHerselfHimself], [From.GetFirstName] calls out to you for mercy. I have always loved you, [Root.GetFirstName]... and I always will.;Les gardes tra�nent [From.GetTitledFirstName], votre �poux/�pouse, jusqu'� la potence en face du temple et lui passent la corde au cou. Dans un ultime effort d�sesp�r� pour sauver sa vie, [From.GetFirstName] demande gr�ce en criant. 'Je vous ai toujours aim�(e), [Root.GetFirstName]... et je vous aimerai toujours.';Euer Ehepartner, [From.GetTitledFirstName], wird aus Eurem Verlies zum Galgen vor dem Tempel gebracht und die Wachen legen eine Schlinge um [From.GetHerHis] Hals. In einem letzten, verzweifelten Aufbegehren, [From.GetHerselfHimself] zu retten, fleht [From.GetFirstName] Euch um Gnade an. 'Ich habe Euch immer geliebt, [Root.GetFirstName]... und ich werde Euch immer lieben.';;Tu esposa, [From.GetTitledFirstName], es arrastrada a la horca delante del templo y los guardias le ponen la soga alrededor de [From.GetHerHis] cuello. En un �ltimo esfuerzo por salvarse a [From.GetHerselfHimself], [From.GetFirstName] te pide misericordia. "Siempre te he querido, [Root.GetFirstName]... y siempre te querr�";;;;;;;;;x
EVTOPTAancrel.0040;Forgive me then, my love, but this is how it must be.;Dans ce cas, pardonne-moi, mon amour, il ne peut en �tre autrement.;Vergebt mir, meine Liebe, doch dies ist unvermeidlich.;;Perd�name entonces, mi amor, pero es lo que tiene que ser.;;;;;;;;;x
EVTOPTBancrel.0040;No, this is too much... I can't permit it.;Non, �a va trop loin... Je ne peux pas permettre �a.;Nein, das ist zuviel... Ich kann das nicht zulassen.;;No, esto es demasiado... No puedo permitirlo.;;;;;;;;;x
EVTDESCancrel.0041;From deep within your dungeons, your guards bring out [From.GetTitledFirstName], your Skr�ling prisoner. As they drag [From.GetHerHim] to the front of the grove and the druid sprinkles [From.GetHerHis] face with blood, the Skr�ling shouts something in [From.GetHerHis] own language and stares at you defiantly.;Depuis les profondeurs de vos cachots, vos gardent sortent [From.GetTitledFirstName], votre prisonnier skr�ling. Pendant qu'ils le tra�nent en face du temple et lui passent la corde au cou, le Skr�ling hurle quelque chose dans sa langue et vous envoie un regard provocateur.;Aus den Tiefen Eures Verlieses bringen die Wachen [From.GetTitledFirstName], Euren Skr�ling-Gefangenen. Als sie [From.GetHerHim] vor den Tempel zerren und die Schlinge um [From.GetHerHis] Hals legen, ruft der Skr�ling etwas in [From.GetHerHis] eigenen Sprache und starrt Euch ver�chtlich an.;;Desde lo profundo de tus calabozos, los guardias traen a [From.GetTitledFirstName], tu prisionero Skraeling. Mientras le arrastran a [From.GetHerHim] al frente del templo y ponen la soga alrededor de [From.GetHerHis] cuello, el Skraeling grita algo en [From.GetHerHis] idioma y te mira desafiante.;;;;;;;;;x
EVTOPTAancrel.0041;Let us show you how a proper human sacrifice is done.;Nous allons vous montrer comment on sacrifie un humain.;Lasst uns zeigen, wie ein richtiges Menschenopfer aussieht.;;D�janos ense�arte como se hace un verdadero sacrificio humano.;;;;;;;;;x
EVTOPTBancrel.0041;No, this brave Skr�ling shall live to see another day.;Non, ce brave Skr�ling verra le soleil se lever demain.;Nein, dieser tapfere Skr�ling soll leben.;;No, este valiente Skraeling tiene que vivir para ver otro d�a.;;;;;;;;;x
EVTDESCancrel.0042;[FromFrom.GetTitledFirstName] is dragged to the great oak in the middle of the grove and forced to [FromFrom.GetHerHis] knees. Soon [FromFrom.GetFirstName]'s body lies limply on the cold ground.;On tra�ne [FromFrom.GetTitledFirstName] jusqu'au gros ch�ne en face du temple et on lui passe la corde autour du cou. Bient�t, son corps pendouille mollement � l'une des branches de l'arbre, oscillant au gr� du vent.;[FromFrom.GetTitledFirstName] wird zu der gro�en Eiche vor dem Tempel gezerrt und eine Schlinge wird um [FromFrom.GetHerHis] Hals gelegt. Schon bald schwingt [FromFrom.GetFirstName]s K�rper leblos in der kalten Brise von einer der Astgabeln.;;[FromFrom.GetTitledFirstName] es arrastrado al gran roble enfrente del templo y le ponen la soga alrededor de [FromFrom.GetHerHis] cuello. Pronto, el cuerpo de [FromFrom.GetFirstName] cuelga sin fuerza en la brisa desde una de las ramas del �rbol.;;;;;;;;;x
EVTOPTAancrel.0042;This should please the gods!;Cela devrait plaire aux dieux !;Das sollte die G�tter zufrieden stellen!;;�Esto le gustar� a los dioses!;;;;;;;;;x
EVTDESCancrel.0043;Your liege's guards have brought a Christian, [FromFrom.GetTitledFirstName], to the big oak in the middle of the grove. As the druid slowly circles [FromFrom.GetHerHim], [FromFrom.GetSheHe] continues to prattle on about the Holy Spirit and how we shall all suffer in Hell for our sins... but soon [FromFrom.GetSheHe] speaks no more.;Les gardes de votre seigneur ont amen� un chr�tien, [FromFrom.GetTitledFirstName], sous le grand ch�ne en face du temple. Alors qu'on lui passe la corde au cou, [FromFrom.GetSheHe] continue � d�battre � propos du Saint-Esprit et du fait que nos p�ch�s nous m�neront droit en Enfer... puis [FromFrom.GetSheHe] se tait � jamais.;Die Wachen Eures Lehnsherren haben einen Christen, [FromFrom.GetTitledFirstName], zur gro�en Eiche vor dem Tempel gebracht. Selbst als die Schlinge um [FromFrom.GetHerHis] Hals gelegt wird, brabbelt er weiter vom Heiligen Geist und dass wir alle f�r unsere S�nden in der H�lle schmoren werden... doch schon bald verstummt [FromFrom.GetTitledFirstName].;;Los guardias de tu se�or han tra�do a un Cristiano, [FromFrom.GetTitledFirstName], al gran roble delante del templo. Mientras ponen la soga alrededor de [FromFrom.GetHerHis] cuello, [FromFrom.GetSheHe] sigue balbuceando sobre el Esp�ritu Santo y c�mo todos sufriremos en el Infierno por nuestros pecados... pero pronto [FromFrom.GetSheHe] ya no habla m�s.;;;;;;;;;x
EVTDESCancrel.0044;[FromFrom.GetTitledFirstName], a Mohammedan from your liege's dungeons, has been brought to the grove and will now be sacrificed to the gods. As [FromFrom.GetSheHe] is forced to [FromFrom.GetHerHis] knees in front of a small pond, [FromFrom.GetSheHe] quotes a passage from their holy book right up until the druids plunge [FromFrom.GetHerHis] head in the water.;[FromFrom.GetTitledFirstName], un mahom�tan sorti des cachots de votre seigneur, a �t� conduit au temple et sera sacrifi� aux dieux. Alors qu'on lui passe la corde au cou, [FromFrom.GetSheHe] cite un passage de son livre sacr� jusqu'� ce que le noeud se resserre et que ses pieds quittent le sol.;[FromFrom.GetTitledFirstName], ein Mohammedaner aus dem Kerker Eures Lehnsherren, wurde vor den Tempel gebracht und wird jetzt den G�ttern geopfert. Als die Schlinge um [FromFrom.GetHerHis] Nacken gelegt wird, zitiert [FromFrom.GetSheHe] einen Passus aus der Heiligen Schrift, bis sich das Seil straff spannt und [FromFrom.GetHerHis] F��e in der Luft baumeln.;;[FromFrom.GetTitledFirstName], un Mahometano de las mazmorras de tu se�or, ha sido llevado al templo y ser� sacrificado a los dioses. Mientras le ponen la soga alrededor de [FromFrom.GetHerHis] cuello, [FromFrom.GetSheHe] cita un pasaje de su libro sagrado hasta que la cuerda se aprieta y [FromFrom.GetHerHis] pies se levantan del suelo.;;;;;;;;;x
EVTDESCancrel.0045;Your liege has told [From.GetHerHis] men to fetch [FromFrom.GetTitledFirstName], [From.GetHerHis] own brother, from the dungeons. [From.GetFirstName] betrays no emotion as [FromFrom.GetFirstName] is brought down to his knees in the middle of the grove, and soon his severed head can be seen rolling on the ground.;Votre seigneur a demand� � ses hommes de ramener des cachots [FromFrom.GetTitledFirstName], son propre fr�re. [From.GetFirstName] ne montre aucune �motion alors que [FromFrom.GetFirstName] est conduit � la potence dress�e face au temple. Peu de temps apr�s, on peut voir son cadavre se balancer lentement au gr� du vent.;Euer Lehnsherr hat [From.GetHerHis] M�nnern befohlen, [FromFrom.GetTitledFirstName], [From.GetHerHis] eigenen Bruder aus dem Kerker zu holen. [From.GetFirstName] zeigt keine Regung, als [FromFrom.GetFirstName] zu den Galgen vor dem Tempel gebracht wird und schon bald schwingt eine schlaffe Leiche im Wind.;;Tu se�or le ha dicho a [From.GetHerHis] hombres que busquen a [FromFrom.GetTitledFirstName], [From.GetHerHis] propio hermano, en las mazmorras. [From.GetFirstName] no muestra ninguna emoci�n mientras llevan a [FromFrom.GetFirstName] a la horca delante del templo, y pronto se puede ver su cuerpo meci�ndose alante y atr�s en el viento.;;;;;;;;;x
EVTDESCancrel.0046;It seems your liege has decided to sacrifice [FromFrom.GetTitledFirstName], [From.GetHerHis] own sister, to the gods. She has been brought out from [From.GetFirstName]'s dark dungeons, and while she squints her eyes in the unfamiliar daylight, the druids force her to her knees. Moments later her eyes are forever dead and listless.;Il semble que votre seigneur ait d�cid� de sacrifier aux dieux [FromFrom.GetTitledFirstName], sa propre soeur. On la sort des sombres cachots de [From.GetFirstName] et elle a � peine le temps de s'habituer � la lumi�re du jour que les gardes lui ont d�j� pass� la corde au cou. Quelques instants plus tard, ses yeux sont fig�s pour l'�ternit�.;Euer Lehnsherr hat beschlossen [FromFrom.GetTitledFirstName], [From.GetHerHis] eigene Schwester den G�ttern zu opfern. Sie wurde aus [From.GetFirstName]s Kerkern gef�hrt. und w�hrend sie ihre Augen noch im ungewohnten Tageslicht zusammenkneift, legen die Wachen schon die Schlinge um ihren Hals. Augenblicke sp�ter bleiben ihre Augen f�r immer tot und glanzlos.;;Parece que tu se�or ha decidido sacrificar a [FromFrom.GetTitledFirstName], [From.GetHerHis] propia hermana, a los dioses. La han tra�do de la oscura mazmorra de [From.GetFirstName], y mientras acostumbra sus ojos a la luz del d�a, los guardias le ponen la soga al cuello. Momentos despu�s sus ojos est�n cerrados para siempre.;;;;;;;;;x
EVTDESCancrel.0047;To your surprise, [FromFrom.GetTitledFirstName] orders [FromFrom.GetHerHis] guards to bring out [FromFrom.GetTitledFirstName] � [FromFrom.GetHerHis] own father. He is sprinkled with blood and led to the nearest pit, soon he joins the others laying at the bottom of the pit with dead, gaping eyes.;� votre grand �tonnement, [FromFrom.GetTitledFirstName] a ordonn� � ses gardes de faire sortir [FromFrom.GetTitledFirstName], son propre p�re. On le conduit � la potence dress�e face au temple o� il rejoint bien vite les autres corps qui se balancent aux branches, mort, les yeux grand ouverts.;Zu Eurer �berraschung befiehlt [FromFrom.GetTitledFirstName] [FromFrom.GetHerHis] Wachen, [FromFrom.GetTitledFirstName] aus dem Kerker zu holen � [FromFrom.GetHerHis] eigener Vater. Er wird zu den Galgen vor dem Tempel gebracht und schlie�t sich schon bald den anderen an, die schlaff und mit leblos starrenden Augen von den �sten h�ngen.;;Para tu sorpresa, [FromFrom.GetTitledFirstName] ordena a [FromFrom.GetHerHis] guardias que saquen a [FromFrom.GetTitledFirstName], [FromFrom.GetHerHis] propio padre. Es tra�do a la horca delante del templo, y pronto se une a los otros colgando sin fuerzas de las ramas, con enormes ojos muertos.;;;;;;;;;x
EVTDESCancrel.0048;[FromFrom.GetTitledFirstName], the mother of your liege, appears at the grove flanked by guards, and to your surprise they escort her right up to the druid. She pleads in vain with [From.GetTitledFirstName], but [From.GetSheHe] will not be moved. Within moments, the knife of the druid his sheathed deep in her lifeless body.;[FromFrom.GetTitledFirstName], la m�re de votre seigneur, arrive au temple, escort�e par des gardes et, � votre grand �tonnement, ils la conduisent droit � la potence. En vain, elle implore [From.GetTitledFirstName], mais [From.GetSheHe] reste de glace. Quelques instants plus tard, son corps se balance � une branche d'arbre pr�s du temple, � c�t� des autres offrandes.;[FromFrom.GetTitledFirstName], die Mutter Eures Lehnsherren, erscheint flankiert von Wachen vor dem Tempel. Zu Eurer �berraschung wird sie zu den Galgen gef�hrt. Sie fleht um Gnade, doch [From.GetTitledFirstName] l�sst sich nicht erweichen. Kurz darauf baumelt sie zwischen den anderen Opfergaben in den B�umen vor dem Tempel.;;[FromFrom.GetTitledFirstName], madre de tu se�or, aparece en el templo flanqueada por guardias, y para tu sorpresa la escoltan hasta la soga. Ella implora en vano con [From.GetTitledFirstName], pero [From.GetSheHe] no se conmover�. En momentos, ella cuelga al lado de las otras ofrendas en los �rboles fuera del templo.;;;;;;;;;x
